datetime,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,SZA,T2M,WS50M,WSC
2020-02-29 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.83,1.51,1.69
2020-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.17,1.36,1.52
2020-03-01 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.47,0.95,1.06
2020-03-01 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.13,0.55,0.61
2020-03-01 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.8,0.35,0.39
2020-03-01 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.37,0.34,0.38
2020-03-01 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.04,0.32,0.36
2020-03-01 06:00:00,43.38,49.9,58.74,38.55,0.3,84.07,21.62,0.25,0.28
2020-03-01 07:00:00,102.78,275.98,115.41,62.5,0.21,69.52,23.68,1.73,1.93
2020-03-01 08:00:00,237.8,545.92,225.44,128.93,0.3,55.05,25.78,2.5,2.79
2020-03-01 09:00:00,407.95,771.58,271.27,181.34,0.39,40.91,27.8,3.14,3.51
2020-03-01 10:00:00,519.45,930.67,304.26,193.57,0.42,27.63,29.51,3.67,4.1
2020-03-01 11:00:00,639.65,993.28,299.94,261.07,0.48,17.32,30.67,3.93,4.39
2020-03-01 12:00:00,704.65,991.55,402.94,245.43,0.53,16.83,31.2,3.95,4.41
2020-03-01 13:00:00,621.9,894.35,325.43,265.57,0.5,26.71,31.16,3.91,4.37
2020-03-01 14:00:00,533.17,733.03,255.75,267.94,0.5,39.87,30.89,3.75,4.19
2020-03-01 15:00:00,268.15,516.9,208.17,141.44,0.33,53.97,30.1,3.55,3.97
2020-03-01 16:00:00,142.1,268.45,144.25,91.41,0.28,68.43,28.95,3.31,3.7
2020-03-01 17:00:00,38.7,55.58,17.19,39.3,0.23,83.05,26.76,2.8,3.13
2020-03-01 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.24,2.41,2.69
2020-03-01 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.61,2.33,2.6
2020-03-01 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.18,2.01,2.25
2020-03-01 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.96,1.53,1.71
2020-03-01 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.69,1.1,1.23
2020-03-01 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.38,0.53,0.59
2020-03-02 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.39,0.88,0.98
2020-03-02 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.55,1.08,1.21
2020-03-02 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.92,1.1,1.23
2020-03-02 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.38,1.33,1.49
2020-03-02 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.13,1.25,1.4
2020-03-02 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,19.93,1.46,1.63
2020-03-02 06:00:00,39.92,46.45,35.53,36.4,0.27,83.98,20.84,1.38,1.54
2020-03-02 07:00:00,129.55,259.52,137.84,78.72,0.27,69.4,22.75,2.12,2.37
2020-03-02 08:00:00,269.23,520.3,254.19,118.39,0.34,54.9,25.31,3.04,3.4
2020-03-02 09:00:00,411.98,755.05,259.28,192.51,0.39,40.73,28.25,3.67,4.1
2020-03-02 10:00:00,570.05,919.45,272.42,300.21,0.46,27.39,30.32,3.88,4.34
2020-03-02 11:00:00,672.17,1019.8,298.02,272.99,0.51,16.97,31.85,3.9,4.36
2020-03-02 12:00:00,651.83,1023.3,325.5,250.28,0.49,16.51,32.79,3.9,4.36
2020-03-02 13:00:00,618.8,936.0,294.87,267.45,0.5,26.54,33.21,3.86,4.31
2020-03-02 14:00:00,486.17,782.53,291.4,224.1,0.46,39.79,33.04,3.8,4.25
2020-03-02 15:00:00,351.33,564.17,397.5,120.66,0.43,53.93,32.35,3.7,4.14
2020-03-02 16:00:00,193.8,305.12,295.33,91.76,0.38,68.41,30.98,3.52,3.93
2020-03-02 17:00:00,55.25,64.7,56.54,46.63,0.33,83.04,28.31,2.86,3.2
2020-03-02 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.49,2.23,2.49
2020-03-02 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.87,1.9,2.12
2020-03-02 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.03,1.95,2.18
2020-03-02 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.55,1.79,2.0
2020-03-02 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.04,1.6,1.79
2020-03-02 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.65,1.15,1.29
2020-03-03 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.18,0.5,0.56
2020-03-03 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.53,0.2,0.22
2020-03-03 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.85,0.58,0.65
2020-03-03 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.26,0.99,1.11
2020-03-03 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.01,1.28,1.43
2020-03-03 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.69,1.77,1.98
2020-03-03 06:00:00,47.22,49.78,42.1,42.09,0.32,83.88,21.7,2.38,2.66
2020-03-03 07:00:00,196.95,267.52,224.93,112.04,0.4,69.28,24.28,3.73,4.17
2020-03-03 08:00:00,405.08,535.22,388.17,145.27,0.51,54.76,26.86,4.54,5.07
2020-03-03 09:00:00,595.38,767.8,407.42,253.25,0.57,40.55,29.14,4.77,5.33
2020-03-03 10:00:00,775.4,928.12,428.97,314.38,0.63,27.14,30.96,4.61,5.15
2020-03-03 11:00:00,856.08,1028.8,509.77,300.84,0.65,16.62,32.36,4.24,4.74
2020-03-03 12:00:00,822.25,1030.72,478.37,295.52,0.62,16.21,33.34,3.85,4.3
2020-03-03 13:00:00,764.53,949.1,464.61,290.51,0.62,26.38,33.91,3.46,3.87
2020-03-03 14:00:00,593.3,787.95,358.31,265.56,0.56,39.7,33.84,3.13,3.5
2020-03-03 15:00:00,410.08,564.8,465.91,129.28,0.5,53.88,33.17,3.01,3.36
2020-03-03 16:00:00,213.73,304.55,370.01,90.91,0.42,68.39,31.81,2.95,3.3
2020-03-03 17:00:00,59.8,65.0,99.5,45.9,0.36,83.04,28.81,2.51,2.81
2020-03-03 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.99,2.11,2.36
2020-03-03 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.15,2.04,2.28
2020-03-03 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.42,1.93,2.16
2020-03-03 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.89,1.76,1.97
2020-03-03 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.44,1.57,1.75
2020-03-03 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.07,1.13,1.26
2020-03-04 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.87,0.68,0.76
2020-03-04 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.33,0.49,0.55
2020-03-04 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.64,0.51,0.57
2020-03-04 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.97,0.81,0.91
2020-03-04 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.37,1.23,1.37
2020-03-04 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.56,1.78,1.99
2020-03-04 06:00:00,49.12,51.25,47.24,43.14,0.33,83.78,21.38,2.73,3.05
2020-03-04 07:00:00,230.82,274.08,316.25,117.75,0.47,69.15,24.16,4.35,4.86
2020-03-04 08:00:00,464.8,537.67,443.78,175.57,0.58,54.61,26.81,5.39,6.02
2020-03-04 09:00:00,623.28,769.03,486.31,210.46,0.59,40.37,29.02,5.66,6.33
2020-03-04 10:00:00,863.12,937.95,586.64,286.9,0.7,26.9,30.91,5.52,6.17
2020-03-04 11:00:00,967.9,1026.0,654.29,280.73,0.73,16.27,32.38,5.29,5.91
2020-03-04 12:00:00,966.45,1030.03,688.68,270.99,0.73,15.9,33.4,5.05,5.64
2020-03-04 13:00:00,884.7,949.62,664.29,252.16,0.71,26.23,33.91,4.8,5.36
2020-03-04 14:00:00,735.8,794.42,564.6,250.57,0.69,39.62,33.85,4.63,5.17
2020-03-04 15:00:00,509.62,575.0,560.49,158.51,0.62,53.84,33.15,4.5,5.03
2020-03-04 16:00:00,269.48,314.62,423.58,109.96,0.53,68.37,31.54,4.13,4.62
2020-03-04 17:00:00,65.15,66.15,157.04,43.77,0.39,83.04,27.55,3.57,3.99
2020-03-04 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.66,3.68,4.11
2020-03-04 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.34,3.88,4.34
2020-03-04 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.3,4.02,4.49
2020-03-04 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.47,4.09,4.57
2020-03-04 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.81,4.09,4.57
2020-03-04 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.36,3.9,4.36
2020-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,19.97,3.85,4.3
2020-03-05 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,19.51,3.94,4.4
2020-03-05 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,19.02,4.17,4.66
2020-03-05 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,18.57,4.45,4.97
2020-03-05 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,18.25,4.75,5.31
2020-03-05 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,17.96,5.24,5.86
2020-03-05 06:00:00,59.15,59.95,176.33,39.77,0.39,83.68,19.88,5.07,5.67
2020-03-05 07:00:00,299.4,306.55,439.93,137.32,0.6,69.03,23.85,5.51,6.16
2020-03-05 08:00:00,559.65,579.25,605.4,164.49,0.7,54.47,27.27,7.13,7.97
2020-03-05 09:00:00,791.97,807.05,752.89,185.79,0.75,40.19,29.6,7.42,8.29
2020-03-05 10:00:00,962.12,969.42,785.11,192.12,0.78,26.66,31.34,6.96,7.78
2020-03-05 11:00:00,1040.65,1053.82,758.97,232.12,0.78,15.92,32.73,6.32,7.06
2020-03-05 12:00:00,1038.53,1053.3,754.37,233.91,0.78,15.6,33.78,5.71,6.38
2020-03-05 13:00:00,915.45,968.53,663.36,266.8,0.74,26.08,34.32,5.2,5.81
2020-03-05 14:00:00,723.75,807.42,638.62,206.91,0.68,39.55,34.3,4.77,5.33
2020-03-05 15:00:00,474.98,583.83,558.04,136.56,0.58,53.81,33.65,4.38,4.9
2020-03-05 16:00:00,254.52,321.5,427.03,94.44,0.5,68.36,32.14,3.8,4.25
2020-03-05 17:00:00,63.92,70.45,145.06,40.83,0.38,83.04,28.21,3.28,3.67
2020-03-05 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.61,3.31,3.7
2020-03-05 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.39,3.42,3.82
2020-03-05 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.38,3.52,3.93
2020-03-05 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.66,3.45,3.86
2020-03-05 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.31,3.07,3.43
2020-03-05 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.3,2.48,2.77
2020-03-06 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.18,2.06,2.3
2020-03-06 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.81,1.95,2.18
2020-03-06 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.26,2.08,2.32
2020-03-06 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.64,2.42,2.7
2020-03-06 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.03,2.68,3.0
2020-03-06 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,19.38,3.02,3.38
2020-03-06 06:00:00,62.62,63.72,245.99,39.85,0.4,83.57,20.5,3.35,3.74
2020-03-06 07:00:00,288.73,310.25,456.69,113.43,0.58,68.9,24.61,3.93,4.39
2020-03-06 08:00:00,552.72,568.03,622.36,174.39,0.69,54.32,28.36,4.71,5.26
2020-03-06 09:00:00,760.17,785.1,698.34,195.7,0.72,40.01,30.91,4.61,5.15
2020-03-06 10:00:00,932.88,949.6,753.94,214.5,0.75,26.42,32.68,4.1,4.58
2020-03-06 11:00:00,995.1,1017.92,674.23,298.08,0.75,15.57,34.03,3.65,4.08
2020-03-06 12:00:00,1000.0,1025.75,694.75,313.58,0.75,15.3,34.96,3.31,3.7
2020-03-06 13:00:00,901.08,943.53,617.57,286.3,0.72,25.94,35.39,3.08,3.44
2020-03-06 14:00:00,733.6,783.83,650.0,195.68,0.69,39.48,35.28,2.83,3.16
2020-03-06 15:00:00,503.0,560.05,493.2,187.47,0.62,53.77,34.56,2.6,2.91
2020-03-06 16:00:00,263.85,299.08,367.35,121.38,0.52,68.35,33.13,2.45,2.74
2020-03-06 17:00:00,56.92,61.5,79.58,47.82,0.34,83.04,29.8,2.43,2.72
2020-03-06 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,27.65,2.59,2.89
2020-03-06 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.79,2.46,2.75
2020-03-06 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.22,2.29,2.56
2020-03-06 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.78,2.11,2.36
2020-03-06 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.58,1.76,1.97
2020-03-06 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.59,1.14,1.27
2020-03-07 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.45,0.49,0.55
2020-03-07 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.6,0.54,0.6
2020-03-07 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.79,0.59,0.66
2020-03-07 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.97,0.62,0.69
2020-03-07 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.45,0.53,0.59
2020-03-07 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.37,0.17,0.19
2020-03-07 06:00:00,49.45,52.85,44.73,47.65,0.31,83.46,22.64,0.53,0.59
2020-03-07 07:00:00,220.4,269.6,222.32,141.61,0.44,68.77,25.65,2.36,2.64
2020-03-07 08:00:00,456.17,535.38,455.65,162.91,0.56,54.18,28.71,3.11,3.48
2020-03-07 09:00:00,687.92,757.2,505.46,260.81,0.65,39.84,31.08,3.52,3.93
2020-03-07 10:00:00,830.17,913.38,524.15,305.98,0.67,26.19,32.93,3.65,4.08
2020-03-07 11:00:00,957.42,1029.07,655.41,288.11,0.72,15.23,34.36,3.66,4.09
2020-03-07 12:00:00,895.8,1010.08,537.78,304.88,0.67,15.0,35.27,3.66,4.09
2020-03-07 13:00:00,720.88,929.85,582.97,187.18,0.58,25.8,35.4,3.73,4.17
2020-03-07 14:00:00,581.45,767.1,339.27,246.62,0.54,39.41,35.12,3.87,4.33
2020-03-07 15:00:00,350.4,548.85,296.35,163.7,0.43,53.74,34.29,4.01,4.48
2020-03-07 16:00:00,177.65,288.8,201.2,106.81,0.35,68.34,32.77,4.12,4.6
2020-03-07 17:00:00,52.8,58.83,49.33,52.79,0.32,83.04,29.73,3.98,4.45
2020-03-07 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,27.67,3.8,4.25
2020-03-07 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.58,3.59,4.01
2020-03-07 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.55,3.3,3.69
2020-03-07 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.62,2.93,3.27
2020-03-07 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.87,2.84,3.17
2020-03-07 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.17,3.2,3.58
2020-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.49,3.37,3.77
2020-03-08 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.89,3.07,3.43
2020-03-08 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.37,2.49,2.78
2020-03-08 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.89,2.05,2.29
2020-03-08 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.54,1.78,1.99
2020-03-08 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.25,1.41,1.58
2020-03-08 06:00:00,36.8,45.15,8.72,38.07,0.23,83.36,20.8,1.21,1.35
2020-03-08 07:00:00,132.98,231.12,88.86,94.47,0.26,68.65,22.32,1.62,1.81
2020-03-08 08:00:00,284.75,480.77,206.0,149.22,0.35,54.03,25.07,2.82,3.15
2020-03-08 09:00:00,420.62,712.28,208.13,217.24,0.4,39.66,28.15,3.55,3.97
2020-03-08 10:00:00,507.65,877.22,214.56,230.49,0.41,25.95,30.38,3.62,4.05
2020-03-08 11:00:00,630.47,944.03,228.09,282.33,0.47,14.88,31.53,3.79,4.24
2020-03-08 12:00:00,565.67,938.12,235.02,228.13,0.42,14.71,32.13,4.01,4.48
2020-03-08 13:00:00,452.38,842.0,145.09,240.72,0.36,25.67,31.93,4.05,4.53
2020-03-08 14:00:00,344.35,673.42,146.28,176.37,0.32,39.35,31.23,3.87,4.33
2020-03-08 15:00:00,221.4,454.23,110.19,123.86,0.27,53.72,30.34,3.7,4.14
2020-03-08 16:00:00,129.6,230.8,92.59,82.8,0.25,68.33,29.05,3.42,3.82
2020-03-08 17:00:00,39.58,46.38,13.35,37.48,0.24,83.05,26.83,3.04,3.4
2020-03-08 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.98,2.77,3.1
2020-03-08 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.34,2.27,2.54
2020-03-08 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.83,1.82,2.03
2020-03-08 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.16,1.65,1.84
2020-03-08 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.47,1.56,1.74
2020-03-08 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.97,1.3,1.45
2020-03-09 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.58,0.9,1.01
2020-03-09 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.29,0.42,0.47
2020-03-09 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.95,0.42,0.47
2020-03-09 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.77,0.29,0.32
2020-03-09 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.79,0.59,0.66
2020-03-09 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.96,1.08,1.21
2020-03-09 06:00:00,29.58,44.08,5.27,34.08,0.18,83.24,21.34,1.8,2.01
2020-03-09 07:00:00,59.62,228.32,52.86,38.07,0.12,68.52,22.5,2.7,3.02
2020-03-09 08:00:00,124.75,484.17,74.5,68.27,0.15,53.88,23.68,3.64,4.07
2020-03-09 09:00:00,187.1,715.55,75.79,94.55,0.18,39.48,25.25,4.15,4.64
2020-03-09 10:00:00,220.43,882.15,56.5,129.51,0.18,25.72,26.73,4.56,5.1
2020-03-09 11:00:00,365.4,1020.3,110.57,186.87,0.27,14.53,27.86,4.66,5.21
2020-03-09 12:00:00,365.6,1013.83,21.39,256.81,0.27,14.43,28.75,4.6,5.14
2020-03-09 13:00:00,275.48,925.4,23.36,173.3,0.22,25.55,29.28,4.33,4.84
2020-03-09 14:00:00,301.95,762.35,34.02,190.51,0.28,39.3,29.45,3.99,4.46
2020-03-09 15:00:00,181.52,538.3,20.35,125.95,0.22,53.69,29.1,3.59,4.01
2020-03-09 16:00:00,63.38,281.17,18.28,53.29,0.12,68.32,28.01,3.01,3.36
2020-03-09 17:00:00,24.05,56.25,0.0,27.97,0.14,83.06,26.07,2.19,2.45
2020-03-09 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.68,2.12,2.37
2020-03-09 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.03,2.4,2.68
2020-03-09 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.52,2.5,2.79
2020-03-09 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.06,2.57,2.87
2020-03-09 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.76,2.65,2.96
2020-03-09 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.52,2.76,3.08
2020-03-10 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.19,3.0,3.35
2020-03-10 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.78,3.04,3.4
2020-03-10 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.26,2.98,3.33
2020-03-10 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.82,2.97,3.32
2020-03-10 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.37,3.2,3.58
2020-03-10 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.07,3.33,3.72
2020-03-10 06:00:00,28.6,54.2,11.94,28.56,0.17,83.13,21.04,3.4,3.8
2020-03-10 07:00:00,132.02,269.3,115.0,84.31,0.26,68.39,23.04,3.89,4.35
2020-03-10 08:00:00,258.5,530.33,262.78,103.37,0.32,53.74,25.8,5.13,5.73
2020-03-10 09:00:00,367.5,753.72,227.34,171.14,0.34,39.31,28.23,6.02,6.73
2020-03-10 10:00:00,440.17,916.6,87.12,243.99,0.35,25.49,29.9,6.07,6.78
2020-03-10 11:00:00,476.3,947.95,57.5,276.35,0.36,14.18,31.46,5.71,6.38
2020-03-10 12:00:00,498.75,948.88,139.22,253.19,0.37,14.15,32.45,5.19,5.8
2020-03-10 13:00:00,437.58,863.72,135.71,236.58,0.35,25.43,32.88,4.59,5.13
2020-03-10 14:00:00,325.6,705.53,106.06,175.74,0.3,39.24,32.71,4.0,4.47
2020-03-10 15:00:00,129.48,489.4,38.09,82.78,0.16,53.67,31.97,3.66,4.09
2020-03-10 16:00:00,65.78,247.8,40.55,45.58,0.13,68.32,30.61,3.3,3.69
2020-03-10 17:00:00,19.4,48.83,2.31,21.13,0.12,83.07,27.9,2.97,3.32
2020-03-10 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.19,2.61,2.92
2020-03-10 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.66,2.19,2.45
2020-03-10 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.39,1.71,1.91
2020-03-10 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.1,1.37,1.53
2020-03-10 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.61,1.26,1.41
2020-03-10 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.11,1.14,1.27
2020-03-11 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.57,0.98,1.1
2020-03-11 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.1,0.84,0.94
2020-03-11 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.89,0.7,0.78
2020-03-11 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.48,0.76,0.85
2020-03-11 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.96,1.02,1.14
2020-03-11 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.47,1.46,1.63
2020-03-11 06:00:00,24.52,53.95,0.0,28.52,0.15,83.01,22.25,1.8,2.01
2020-03-11 07:00:00,51.03,273.95,17.0,40.81,0.1,68.26,24.98,3.01,3.36
2020-03-11 08:00:00,145.07,530.5,35.09,109.71,0.18,53.59,27.83,4.16,4.65
2020-03-11 09:00:00,230.85,748.97,20.86,146.59,0.22,39.13,29.94,4.7,5.25
2020-03-11 10:00:00,456.62,903.83,107.47,304.17,0.37,25.26,31.59,4.56,5.1
2020-03-11 11:00:00,561.03,987.1,177.45,282.03,0.42,13.84,32.83,4.25,4.75
2020-03-11 12:00:00,486.77,978.12,22.91,314.05,0.36,13.87,33.66,3.83,4.28
2020-03-11 13:00:00,386.8,893.2,104.17,254.64,0.31,25.31,33.62,3.37,3.77
2020-03-11 14:00:00,299.02,734.0,7.96,221.11,0.28,39.2,33.11,3.25,3.63
2020-03-11 15:00:00,199.7,511.92,13.48,155.05,0.24,53.66,31.97,3.33,3.72
2020-03-11 16:00:00,73.12,266.3,25.86,58.69,0.14,68.32,30.2,3.32,3.71
2020-03-11 17:00:00,21.23,52.22,3.85,23.07,0.13,83.08,27.97,3.15,3.52
2020-03-11 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.48,2.75,3.07
2020-03-11 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.73,2.41,2.69
2020-03-11 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.09,2.1,2.35
2020-03-11 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.5,1.95,2.18
2020-03-11 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.9,1.99,2.22
2020-03-11 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.15,2.43,2.72
2020-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.61,2.31,2.58
2020-03-12 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.18,2.29,2.56
2020-03-12 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.78,2.06,2.3
2020-03-12 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.45,1.84,2.06
2020-03-12 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.24,1.66,1.86
2020-03-12 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.1,1.61,1.8
2020-03-12 06:00:00,23.8,50.3,6.85,26.06,0.14,82.9,21.51,1.9,2.12
2020-03-12 07:00:00,128.8,239.8,77.52,90.09,0.25,68.13,22.85,2.7,3.02
2020-03-12 08:00:00,225.1,482.2,132.43,137.28,0.27,53.45,25.36,3.5,3.91
2020-03-12 09:00:00,310.92,732.92,97.43,174.0,0.29,38.96,28.5,4.23,4.73
2020-03-12 10:00:00,435.77,899.53,115.45,240.38,0.35,25.03,30.75,4.47,5.0
2020-03-12 11:00:00,464.27,969.7,169.89,232.7,0.35,13.5,32.37,4.49,5.02
2020-03-12 12:00:00,515.53,970.2,205.06,227.9,0.38,13.61,33.4,4.43,4.95
2020-03-12 13:00:00,513.2,888.55,199.62,254.97,0.41,25.21,33.62,4.33,4.84
2020-03-12 14:00:00,366.92,728.97,190.18,178.07,0.34,39.15,33.34,4.18,4.67
2020-03-12 15:00:00,228.2,514.67,199.13,98.71,0.28,53.64,32.48,4.01,4.48
2020-03-12 16:00:00,95.7,264.3,117.57,51.01,0.19,68.33,30.93,3.63,4.06
2020-03-12 17:00:00,47.6,56.08,39.02,45.81,0.29,83.09,28.52,3.11,3.48
